28,14342
28,14343
28,14344
28,14345
28,14346
28,14347
28,14348
28,14349
28,14350
28,14351
28,14352
28,14353
28,14354
28,14355
28,14356
29,1235
29,1236
29,1237
29,10718
29,10719
29,10720
29,11796
29,11797
29,11798
29,13932
29,13933
29,13934
29,13935
29,13936
29,13937
29,13938
29,13939
29,13940
29,13941
30,1255
30,10938
30,10939
30,14636
30,14637
30,14638
30,14639
31,1258
31,1259
31,1260
31,1261
31,11038
31,11039
31,11509
31,11510
31,11511
31,11512
31,11513
31,11514
32,1268
32,1269
32,11764
32,11765
32,14454
32,14455
32,14456
32,14457
32,14458
32,14459
32,14460
32,14461
32,14462
32,14463
32,14464
33,1270
33,1400
33,1420
33,14834
33,14835
33,14887
33,14888
34,1270
34,1400
34,1420
34,14834
34,14835
34,14887
34,14888
35,1432
35,11784
35,11785
35,14179
35,14180
35,14181
35,14182
35,14183
35,14184
35,14185
35,14186
35,14187
35,14188
36,1534
36,1535
36,9508
36,9509
36,9510
36,14435
36,14436
36,14437
36,14438
36,14439
36,14440
36,14441
36,14442
36,14443
36,14444
36,14445
36,14446
36,14447
36,14448
36,14449
36,14450
36,14451
36,14452
36,14453
37,1599
37,1600
37,9670
37,9671
37,9672
37,14524
37,14525
37,14526
37,14527
37,14528
37,14529
37,14530
37,14531
37,14532
37,14533
37,14534
38,6349
38,6350
38,6351
38,6352
38,6353
39,1611
39,1612
39,11660
39,11661
39,14304
39,14305
39,14306
39,14307
39,14308
39,14309
39,14310
39,14311
39,14312
39,14313
39,14314
39,14315
39,14316
39,14317
39,14318
41,1681
41,1682
41,1683
41,1684
41,1685
41,1686
41,1687
41,1688
41,1689
41,1690
41,1691
41,1692
41,1693
41,1694
41,1695
41,1696
41,1697
41,1698
41,1699
41,1700
41,1701
41,1702
41,1703
41,1704
41,1705
41,1706
41,1707
41,1708
41,1709
41,1710
41,1711
41,2519
41,2520
41,2521
41,2522
41,2523
41,2524
41,2525
41,2526
41,2527
41,2528
41,2529
41,2530
41,2531
41,2532
41,2533
41,2534
41,2535
41,2536
41,2537
41,2538
41,2539
41,2540
41,2541
41,2542
41,5611
41,5612
41,5613
41,5614
41,5615
41,5616
41,5617
41,5618
41,5619
41,5620
41,5621
41,5622
41,5623
41,5624
41,5625
41,5626
41,8299
41,8300
41,8301
41,8302
43,2473
43,2474
43,2475
43,2476
44,2480
44,2481
44,2482
44,2483
44,2484
45,1681
45,1682
45,1683
45,1684
45,1685
45,1686
45,1687
45,1688
45,1689
45,1690
45,1691
45,1692
45,1693
45,1694
45,1695
45,1696
45,1697
45,1698
45,1699
45,1700
45,1701
45,1702
45,1703
45,1704
45,1705
45,1706
45,1707
45,1708
45,1709
45,1710
45,1711
45,2519
45,2520
45,2521
45,2522
45,2523
45,2524
45,2525
45,2526
45,2527
45,2528
45,2529
45,2530
45,2531
45,2532
45,2533
45,2534
45,2535
45,2536
45,2537
45,2538
45,2539
45,2540
45,2541
45,2542
45,5611
45,5612
45,5613
45,5614
45,5615
45,5616
45,5617
45,5618
45,5619
45,5620
45,5621
45,5622
45,5623
45,5624
45,5625
45,5626
45,5912
45,5913
45,5914
45,5915
45,5916
45,5917
45,5918
45,5919
45,5920
45,5921
45,5922
45,5923
45,5924
45,5925
45,5926
45,5927
45,5928
45,7939
45,7940
45,7941
45,7942
45,7943
45,7944
45,7945
45,7946
45,7947
45,7948
45,7949
45,7950
45,7951
45,7952
45,7953
45,8387
48,2705
49,2707
49,2708
49,2709
49,2710
49,2711
49,2712
50,2730
50,2731
50,2732
50,2733
50,2734
50,2735
50,2736
50,2737
50,9076
50,9077
50,9078
50,9079
51,2738
54,2746
54,2747
54,2748
54,2749
55,2751
55,2752
55,2753
55,2754
55,2755
55,2756
55,2757
55,2758
55,2759
55,2760
55,2761
55,2762
55,2763
55,2764
55,2765
55,2766
55,2767
55,2768
55,2769
55,2770
55,2771
55,2772
55,2773
55,2774
55,2775
55,2776
55,2777
55,2778
55,2779
55,5895
55,5896
55,5897
55,5898
55,5899
55,5900
55,5901
55,5902
55,5903
55,5904
55,5905
55,5906
55,5907
55,5908
55,5909
55,5910
55,5911
57,2863
60,2923
60,2924
60,2925
60,2926
60,2927
60,2928
60,2929
60,2930
60,2931
60,2932
60,2933
60,2934
60,2935
60,2936
60,2937
60,2938
60,8297
63,3005
64,3015
66,3024
66,3025
66,3026
67,3073
67,3074
68,3075
68,3076
68,3077
68,3078
68,3079
68,3080
68,3081
68,3082
68,3083
68,3084
68,3085
68,3086
68,3087
68,3088
68,3089
68,3090
68,3091
68,3092
68,3093
68,3094
68,3095
68,3096
68,3097
68,3098
68,3099
68,3100
68,3101
68,3102
69,3103
71,3138
72,3179
72,3180
72,3181
72,3182
72,3183
72,3184
73,3188
73,3189
73,3190
73,3191
73,8422
73,8423
76,3197
76,3198
76,3199
76,3200
76,3201
76,3202
76,3203
76,3204
76,3205
76,3206
76,3207
76,3208
76,3209
76,3210
76,3211
76,3212
76,3213
76,3214
77,3227
77,3228
77,3229
77,3230
77,3231
77,3232
77,3233
77,3234
77,3235
77,3236
77,3237
77,3238
77,3239
77,3240
77,3241
77,3242
77,3243
77,3244
77,3245
77,3246
77,3247
77,3248
78,3275
78,3276
78,3277
78,3278
78,3279
78,3280
78,3281
78,3282
78,3283
78,3284
78,3285
78,3286
78,3287
78,3288
78,3289
78,3290
78,3291
78,3292
78,3293
81,3303
82,3316
82,3317
83,3382
83,3383
83,13273
83,13274
83,13275
83,13276
83,13277
83,13278
83,13279
83,13280
83,13281
85,3395
85,3396
85,3397
85,3398
85,3399
85,3400
85,3401
85,3402
85,3403
85,3404
85,3405
85,3406
85,3407
86,3410
86,3411
86,3412
86,3413
86,3414
86,3415
88,3448
89,3450
90,3451
90,3452
91,3453
93,3455
94,3459
94,3460
94,3461
94,3462
94,3463
95,3469
95,3470
95,3471
95,3472
95,3473
95,3474
95,3475
96,3478
96,3479
96,3480
96,3481
96,3482
98,3489
99,3490
99,3491
99,3492
99,3493
101,15549
101,15550
101,15551
101,15552
102,3582
102,3583
102,3584
102,3585
102,3586
102,3587
102,3588
102,3589
102,3590
102,3591
102,3592
102,3593
102,3594
102,3595
102,3596
102,3597
102,3598
102,3599
102,3600
102,3601
102,3602
102,3603
102,3604
102,3605
102,3606
102,3607
102,3608
102,3609
102,3610
102,3611
102,3612
102,3613
102,3614
102,3615
102,3616
102,3617
102,3618
102,3619
102,3620
102,3621
102,3622
102,3623
102,3624
102,3625
102,3626
102,3627
102,3628
102,3629
102,3630
102,3631
102,3632
102,3633
102,3634
102,3635
102,3636
102,3637
102,3638
102,3639
102,3640
102,3641
103,3642
104,3644
104,3645
104,3646
105,3651
106,3652
112,3714
113,3715
113,3716
113,3717
113,3718
113,3719
113,3720
113,3721
113,3722
113,3723
113,3724
113,3725
113,3726
113,3727
115,3819
115,3820
115,3821
115,3822
115,3823
116,3832
118,3866
118,3867
118,3868
119,3872
120,3904
122,3923
122,3924
123,3925
124,3941
125,3942
125,3943
125,3944
125,3945
125,3946
126,3947
127,3948
127,3949
128,3950
130,3953
131,3954
131,3955
132,3956
133,3957
134,3958
135,3989
139,15431
139,15432
140,4035
141,4041
141,4042
141,4043
142,4044
142,4045
143,4046
143,4047
143,4048
143,4049
143,4050
144,4051
144,4052
144,4053
144,4054
144,4055
144,4056
144,4057
145,4058
146,4059
146,4060
146,4061
146,4062
146,4063
146,4064
148,4129
149,4152
150,4158
151,4234
155,4294
155,4295
155,4296
155,4297
155,4298
155,4299
155,4300
155,4301
155,4302
155,4303
155,4304
155,4305
155,4306
155,7632
155,7678
155,15743
157,4364
157,4365
157,4366
157,4367
157,4368
157,4369
157,4370
157,4371
157,4372
157,4373
157,4374
157,4375
157,4376
157,4377
157,4378
157,4379
157,4380
157,4381
157,4382
157,4383
157,4384
157,4385
157,4386
157,4387
157,4388
158,4400
158,4401
158,4402
158,4403
158,4404
159,4405
160,4426
160,4427
160,4428
160,4429
160,4430
160,4431
160,4432
161,4433
161,4434
161,4435
161,4436
161,4437
161,4438
161,4439
161,4440
161,4441
161,4442
161,4443
161,4444
161,4445
161,4446
161,4447
163,4457
163,4458
163,4459
163,4460
163,4461
163,4462
163,4463
163,4464
163,4465
163,4466
163,4467
163,4468
163,4469
163,4470
163,4471
163,4472
163,4473
163,4474
163,4475
163,4476
163,4477
163,4478
163,4479
163,4480
163,4481
163,4482
163,4483
163,4484
163,4485
163,4486
163,4487
163,4488
163,4489
163,4490
163,4491
163,4492
163,4493
163,7418
163,7419
163,7420
164,4494
164,4495
164,4496
164,4497
164,4498
164,4499
164,4500
164,4501
164,4502
164,4503
164,4504
164,4505
164,4506
164,4507
164,4508
164,4509
166,4512
166,4513
167,4514
167,5856
167,5857
167,5858
167,5859
168,4528
169,4532
169,4533
169,4534
169,4535
169,4536
169,4537
169,4538
169,4539
169,4540
169,4541
169,4542
169,4543
169,4544
169,4545
169,4546
169,4547
169,4548
169,4549
169,4550
169,4551
169,4552
169,4553
169,4554
169,4555
169,4556
169,4557
169,4558
169,4559
169,4560
169,4561
169,4562
169,4563
169,4564
169,4565
169,4566
169,4567
169,4568
169,4569
174,2940
174,2941
174,2942
174,2943
174,2944
174,2945
174,2946
174,2947
174,2948
174,2949
174,2950
174,2951
174,2952
174,2953
174,2954
174,2955
174,2956
174,2957
174,2958
174,2959
174,2960
174,2961
174,2962
174,2963
174,2964
174,2965
174,2966
174,2967
174,2968
174,2969
174,2970
174,2971
174,2972
174,2973
174,2974
174,2975
174,2976
174,2977
174,2978
174,2979
174,2980
174,2981
174,2982
174,2983
174,2984
174,2985
174,2986
174,2987
174,2988
174,2989
174,2990
174,2991
174,4689
176,4816
177,4819
177,4820
177,4821
178,4823
180,4828
182,4843
183,4844
184,4845
184,4846
184,4847
185,4855
187,4920
187,4921
187,4922
187,4923
187,4924
187,4925
187,4926
187,4927
187,4928
187,4929
187,4930
187,4931
187,4932
187,4933
187,4934
187,4935
187,4936
187,4937
187,4938
187,4939
187,15517
189,4955
192,4973
192,4974
192,4975
193,4992
196,5046
196,5047
196,5048
197,5049
197,5050
197,5051
197,5052
198,5054
198,5055
201,5146
203,5151
203,5152
206,5171
206,5172
206,5173
206,5174
206,5175
206,5176
206,5177
206,5178
206,5179
206,5180
206,5181
206,5182
207,5183
207,5184
207,5185
207,5186
207,5187
207,5188
207,5189
207,5190
207,5191
207,5192
207,5193
207,5194
207,5195
207,5196
207,5197
207,5198
207,5199
207,5200
207,5201
207,5202
208,5209
209,5210
209,5211
212,5299
212,5300
212,5301
212,5302
212,5303
212,5304
212,5305
212,5306
212,5307
212,5308
212,5309
212,5310
212,5311
212,5312
212,5313
212,5314
212,5315
212,5316
212,5317
212,5318
215,5363
217,5376
217,5377
217,5378
217,5379
217,15750
218,5380
220,5509
221,5511
222,1681
222,1682
222,1683
222,1684
222,1685
222,1686
222,1687
222,1688
222,1689
222,1690
222,1691
222,1692
222,1693
222,1694
222,1695
222,1696
222,1697
222,1698
222,1699
222,1700
222,1701
222,1702
222,1703
222,1704
222,1705
222,1706
222,1707
222,1708
222,1709
222,1710
222,1711
222,2519
222,2520
222,2521
222,2522
222,2523
222,2524
222,2525
222,2526
222,2527
222,2528
222,2529
222,2530
222,2531
222,2532
222,2533
222,2534
222,2535
222,2536
222,2537
222,2538
222,2539
222,2540
222,2541
222,2542
222,5611
222,5612
222,5613
222,5614
222,5615
222,5616
222,5617
222,5618
222,5619
222,5620
222,5621
222,5622
222,5623
222,5624
222,5625
222,5626
222,5912
222,5913
222,5914
222,5915
222,5916
222,5917
222,5918
222,5919
222,5920
222,5921
222,5922
222,5923
222,5924
222,5925
222,5926
222,5927
222,5928
222,7939
222,7940
222,7941
222,7942
222,7943
222,7944
222,7945
222,7946
222,7947
222,7948
222,7949
222,7950
222,7951
222,7952
222,7953
222,8296
224,5630
224,5631
226,5638
226,5639
231,5669
231,5670
231,5671
231,5672
231,5673
231,5674
231,5675
240,5776
242,5784
243,5785
244,5842
244,5843
245,5852
245,5853
245,5854
245,5855
246,5885
248,5888
248,5889
249,2519
249,2520
249,2521
249,2522
249,2523
249,2524
249,2525
249,2526
249,2527
249,2528
249,2529
249,2530
249,2531
249,2532
249,2533
249,2534
249,2535
249,2536
249,2537
249,2538
249,2539
249,2540
249,2541
249,2542
249,5611
249,5612
249,5613
249,5614
249,5615
249,5616
249,5617
249,5618
249,5619
249,5620
249,5621
249,5622
249,5623
249,5624
249,5625
249,5626
249,5912
249,5913
249,5914
249,5915
249,5916
249,5917
249,5918
249,5919
249,5920
249,5921
249,5922
249,5923
249,5924
249,5925
249,5926
249,5927
249,5928
249,7888
249,7889
249,7890
249,7939
249,7940
249,7941
249,7942
249,7943
249,7944
249,7945
249,7946
249,7947
249,7948
249,7949
249,7950
249,7951
249,7952
249,7953
250,5929
251,5932
258,6211
262,6244
263,6245
264,6246
265,6247
266,6248
267,6255
268,6256
269,6258
270,6259
274,6349
274,6350
274,6351
274,6352
274,6353
276,6362
280,6372
280,6373
280,6374
285,6482
286,6486
287,6489
289,6495
289,6496
290,6543
290,6544
290,6545
290,6546
290,6547
291,12553
291,12554
291,12555
291,12556
291,12557
296,6587
297,6588
299,6590
299,6591
303,6608
304,6609
304,6610
304,6611
304,6612
305,6613
305,6614
305,6615
306,6623
306,6624
306,6625
306,6626
306,6627
306,6628
306,6629
306,6630
306,6631
306,6632
306,6633
306,6634
306,6635
306,6636
306,6637
306,6638
306,6639
306,6640
307,6642
309,6650
310,6651
311,6652
312,6653
313,3926
313,3927
313,3928
313,3929
313,3930
313,3931
313,3932
313,3933
313,3934
313,3935
313,3936
313,3937
313,3938
313,3939
313,3940
313,6657
314,6658
316,6667
316,6668
316,6669
316,6670
316,6671
316,6672
316,6673
316,6674
317,6691
319,6694
320,6714
321,6715
321,11917
321,11918
322,6716
322,6717
322,6718
323,6719
324,6720
325,6721
326,6722
332,6792
335,6846
336,6847
336,6848
336,6849
336,6850
336,6851
336,6852
339,6886
339,6887
339,6888
340,6890
341,6908
341,6909
341,6910
341,6911
341,6912
344,6942
347,6947
348,6948
352,7057
352,7058
353,7059
353,7060
353,7061
353,7062
353,7063
353,7064
353,7065
353,7066
353,7067
353,7068
353,7069
353,7070
353,7071
353,7072
353,7073
353,7074
353,7075
353,7076
353,7077
355,7160
355,7161
355,7162
355,7163
357,7194
357,7195
357,7196
360,3991
360,7216
362,7252
362,7253
362,7254
366,7320
366,7321
366,7322
367,7323
368,7327
369,7328
369,7329
369,7330
369,7331
369,7332
369,7333
369,7334
369,7335
370,7336
371,7337
372,7342
372,7343
372,7344
372,7345
374,7374
374,7375
376,7389
378,7408
379,7410
379,7411
379,7412
379,7413
379,7414
379,7415
380,7416
382,7429
382,7430
382,7431
385,7475
385,7476
385,7477
385,9498
387,7480
387,7481
387,7482
387,7483
387,7484
387,7485
387,7486
387,7487
387,7488
388,7490
388,7491
388,7492
388,7493
388,7494
389,6042
389,6043
389,6044
389,6045
389,6046
389,6047
389,6048
389,6049
389,6050
389,6051
389,6052
389,6053
389,6054
389,6055
389,6056
389,6057
389,6058
389,6059
389,6060
389,6061
389,6062
389,6063
389,6064
389,6065
389,6066
389,6067
389,6068
389,6069
389,6070
389,6071
389,6072
389,6073
389,6074
389,6075
389,6076
389,6077
389,6078
389,6079
389,6080
389,6081
389,6082
389,6083
389,6084
389,6085
389,6086
389,6087
389,6088
389,6089
389,6090
392,7565
392,7566
392,7567
393,7570
393,7571
393,7572
395,7679
395,7680
398,7688
409,7881
409,7882
412,7909
412,7910
412,7911
412,7912
412,8485
416,2519
416,2520
416,2521
416,2522
416,2523
416,2524
416,2525
416,2526
416,2527
416,2528
416,2529
416,2530
416,2531
416,2532
416,2533
416,2534
416,2535
416,2536
416,2537
416,2538
416,2539
416,2540
416,2541
416,2542
416,5611
416,5612
416,5613
416,5614
416,5615
416,5616
416,5617
416,5618
416,5619
416,5620
416,5621
416,5622
416,5623
416,5624
416,5625
416,5626
416,5912
416,5913
416,5914
416,5915
416,5916
416,5917
416,5918
416,5919
416,5920
416,5921
416,5922
416,5923
416,5924
416,5925
416,5926
416,5927
416,5928
416,7939
416,7940
416,7941
416,7942
416,7943
416,7944
416,7945
416,7946
416,7947
416,7948
416,7949
416,7950
416,7951
416,7952
416,7953
417,7954
417,7955
417,7956
417,7957
417,7958
417,7959
417,7960
417,7961
418,7964
418,7965
418,7966
418,7967
418,7968
418,7969
418,7970
418,7971
418,7972
422,7998
422,7999
429,8015
429,8016
443,8199
445,8232
446,8233
447,8234
447,8235
448,8236
449,8237
450,8238
451,8239
452,8240
453,8243
456,6560
456,6561
456,6562
456,6563
456,8247
459,8256
460,8262
461,8263
462,8266
465,8283
465,8284
465,8285
467,8292
472,8351
474,8429
474,8430
474,8431
474,8432
474,8433
475,8434
476,8445
476,8446
476,8447
476,8448
476,8449
476,8450
476,8451
476,8452
476,8453
476,8454
476,8455
476,8456
476,8457
481,8548
482,8581
482,8582
482,8583
482,8584
482,8585
482,8586
482,8587
482,8588
482,8589
482,8590
482,8591
482,8592
482,8593
482,8594
482,8595
482,8596
482,8597
482,8598
482,8599
482,8600
482,8601
482,8602
482,8603
482,8604
482,8605
482,8606
482,8607
484,8640
484,8641
484,8642
484,8643
484,8644
500,8811
502,8819
502,8820
502,8821
502,8822
502,8823
502,8824
502,8825
502,8826
503,8827
505,8830
508,8845
509,8877
509,8878
510,8879
512,8918
513,14000
514,8947
521,8983
528,9099
528,9100
528,9101
528,9102
528,9103
528,9104
528,9105
528,9106
528,9107
528,9108
528,9109
528,9110
528,9111
528,9112
528,9113
529,9120
529,9121
529,9122
529,9123
531,9153
531,9154
535,9168
535,9169
535,9170
535,9171
537,9184
537,9185
544,9222
544,9223
545,9232
545,9233
545,9234
545,9235
545,9236
545,9237
546,9238
546,9239
546,9240
546,9241
546,9242
546,9243
546,9244
546,9245
546,9246
546,9247
546,9248
546,9249
546,9250
546,9251
552,9332
556,9448
556,9449
556,9450
556,9451
558,9456
558,9457
559,848
559,849
559,850
559,851
559,852
559,853
559,854
559,855
559,856
559,857
559,858
559,859
559,860
559,861
559,862
559,863
559,864
560,9462
560,9463
564,7475
564,7476
564,7477
564,9498
566,9533
566,9534
566,9535
566,9536
566,9537
566,9538
566,9539
566,9540
567,9589
567,9590
568,9591
568,9592
568,9593
568,9594
568,9595
568,9596
568,9597
568,9598
568,9599
568,9600
568,9601
568,9602
568,9603
568,9604
568,9605
568,9606
568,9607
573,9773
574,9774
574,9775
582,9881
582,9882
585,9996
585,15106
585,15107
586,10000
586,10001
588,10021
595,10198
605,11131
608,11136
608,11137
608,11138
608,11139
608,11140
608,11141
615,11170
616,11174
616,11175
616,11176
616,11177
616,11178
616,11179
624,11384
626,11455
627,16140
627,16141
627,16142
628,11494
637,8849
637,8850
637,8851
637,8852
637,8853
637,8854
637,8855
637,8856
637,8857
637,8858
637,8859
637,8860
637,8861
637,8862
637,8863
637,8864
637,8865
637,8866
637,8867
637,8868
637,8869
637,8870
637,8871
637,8872
637,8873
637,8874
637,8875
637,8876
637,11677
637,11678
642,7609
642,11731
642,11732
642,11733
642,11734
642,11735
642,11736
642,11737
642,11738
642,11739
642,11740
642,11741
642,11742
649,11839
653,11936
656,11942
657,8223
657,11817
657,11818
657,11957
657,14579
657,14580
657,14581
657,14582
657,14583
657,15514
661,10470
661,10471
661,10472
661,10473
661,10474
661,10475
665,6755
665,6756
665,6757
665,12127
671,12152
672,12173
674,12179
674,12180
674,12181
674,12182
674,12183
674,12184
674,12185
674,12186
674,12187
674,12188
674,12189
674,12190
676,12222
682,12263
682,12264
686,12294
686,12295
686,12296
686,12297
686,12298
686,12299
686,12300
686,12301
686,12302
690,12339
691,12371
691,12372
691,12373
691,12374
691,12375
691,12376
691,12377
691,12378
691,12379
691,12380
691,12381
691,12382
691,12383
694,12397
694,12398
694,12399
694,12400
694,12401
696,12447
696,12448
696,12449
697,12458
698,12466
698,12467
700,12485
700,12486
700,12487
700,12488
700,12489
700,12490
700,12491
700,12492
700,12493
700,12494
700,12495
700,12496
700,12497
700,12498
700,12499
700,12500
700,12501
701,12504
701,12505
